Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2009-03-31,126.52950013,153.73841223,125.99716772,126.29460449,133.12745621,114.54566113,140.70984523,157.73090591,133.87037285,106.95286004,196.19849089,145.59703207,122.19177807,104.98270499,119.05984872,121.37958965,118.75739348,139.43497697,148.83938214,167.91836047,130.05190041,76.221015392,117.14268997,125.51260401,119.49122854,160.52459972,114.21974423,110.02318994,132.33848676,160.05629253,147.23012123,152.10661726,126.30246391,148.09244184,98.95786977,129.33963035,150.92947142,148.65590121,150.02682207,126.87793625,133.30273931,124.81355566,126.86450905,134.23464951,159.66269362,156.76256819,149.90715172,131.88135537,123.7754972,168.69332602
2009-04-30,126.80765303,154.5395225,123.92858179,126.3165665,132.36588601,115.88353192,141.43591389,157.52423107,132.57551667,106.98323078,195.3247556,144.7189632,122.31523164,106.16558261,119.59699158,121.76336761,119.3315973,140.22418082,149.25289038,168.24378076,130.94563608,76.524265319,118.01307867,125.77339278,120.29214269,160.37404297,115.11916113,107.27675785,132.44606064,159.40224864,147.13585069,152.49983041,126.59169401,149.1151384,100.72715116,130.15380205,149.75722838,149.63162664,149.51772255,126.39643208,133.41189452,125.22943199,127.72518976,133.95719219,159.6566225,157.73029561,149.43363022,132.21938785,124.85956254,169.50324473
2009-05-31,127.15821828,155.45369957,122.97078185,126.57572584,133.23695493,117.16262055,142.23101108,157.8395114,131.99055678,107.83673368,193.98376901,144.22912275,122.85926738,107.45943471,120.63610874,122.28108316,120.37007474,141.16428519,149.79586363,168.89362657,132.50562884,77.197319493,119.28894336,126.39298761,121.57330317,160.46727341,116.23429266,104.88363625,133.06183365,159.32468685,147.45451217,153.37292707,126.84276463,150.44574947,102.45701325,130.55737745,149.10382833,150.67655093,149.6354643,126.53215456,133.71634537,125.57189572,128.78767517,134.02629943,160.00744459,158.98515877,149.3112285,132.45031741,125.84441365,170.25174488
2009-06-30,127.03202168,156.11826828,122.72539925,126.94757776,135.0560829,118.2229363,143.09176346,158.13230058,132.24965381,108.66396402,192.68076906,143.76321163,123.68473209,108.29853937,121.88067875,122.69737179,121.34588341,141.62264247,150.02579517,169.5782864,134.10287976,77.885002608,120.70345614,126.89337874,122.678505,160.55135176,117.132417,103.17619129,134.00910299,159.99382347,147.69883068,154.28715833,126.8216995,151.56483134,103.65216196,130.78898026,149.24097996,151.71532315,150.4566788,126.91331178,134.21294213,126.05550211,129.6358799,133.89514476,160.56505133,160.52793331,149.45104171,132.60723457,126.36431883,170.47436219
2009-07-31,126.71949623,156.24406311,122.45497039,127.33408275,136.23178668,118.59867507,143.64626431,157.85616353,132.59413349,108.68497446,191.98422662,142.77679131,123.98305879,108.65209514,122.69936997,123.03082791,121.80382925,141.43453817,149.83508694,169.8578013,134.90270303,78.069309769,121.47047788,126.84504603,122.99218602,160.5034818,117.70116764,102.36400531,134.94078487,160.66507904,147.43701563,154.9029219,126.12764193,152.23117621,104.27090652,131.320323,149.4818413,152.36894243,151.23387259,127.0675836,134.63270922,126.25183543,129.82622956,133.67430601,160.78007481,161.30181256,149.19378446,132.6217881,126.41593409,170.09239162
2009-08-31,126.42437677,155.86193944,121.89231424,127.58846007,136.96608759,118.38523646,143.58437714,157.01034142,132.59606404,108.07362469,191.83137234,141.06410759,123.52489045,108.7313542,122.80826898,123.25011946,121.85458051,141.19078695,149.19244437,169.26136632,134.78660249,77.68267396,121.04594947,126.24806587,122.62849727,160.24028237,118.17887724,101.93443656,135.34945648,160.62499631,146.84835661,154.95854188,125.21153649,152.64161285,104.21030803,131.9856907,149.14709827,152.20499328,151.54968392,126.81266203,134.86932644,125.76985444,129.50157958,133.36194893,160.36582969,160.96521937,148.65259194,132.35801807,126.13702264,169.35905722
2009-09-30,126.31876648,155.20513597,121.40337961,127.66712075,137.57644922,118.12186539,143.18884316,155.9156448,132.30800313,107.25501425,191.75886539,139.00479864,122.65788964,108.59934566,122.41609123,123.3337878,121.68199757,140.95908497,148.2784746,167.88934317,134.15780229,77.248157442,120.37444156,125.41555649,121.85605634,159.58433158,118.33201295,101.49309124,134.98929746,160.18832315,146.2584221,154.66678709,124.53963294,152.90914247,103.6400124,132.42149479,148.33765279,151.76791763,151.54803932,126.27923366,135.13469662,124.95244277,129.26113848,132.65398124,159.37243712,160.41965658,148.17317815,131.83230986,125.53253941,168.59195126
2009-10-31,126.52574367,154.38146267,120.91991507,127.48051312,138.27509732,117.61191605,142.69659827,154.86179548,131.68077836,106.17810877,191.42944729,137.05172966,121.61367486,107.99640879,121.83922232,123.05989105,121.17105174,140.41303374,147.29876587,166.49793948,133.68879651,76.860444237,119.98192362,124.50607688,121.09089422,158.53183633,117.72595106,101.12605939,134.21110431,159.70279624,145.77248812,154.16773288,123.83665318,152.87954893,102.84855723,132.47448939,147.01146989,151.23302168,151.23978869,125.49926866,135.40797219,124.1363159,129.14629771,131.68906434,158.26645257,160.35883284,147.09266676,131.25111547,124.71259265,167.828144
2009-11-30,126.30211681,153.54300872,120.13793654,126.87103677,138.77525567,116.49688015,141.97584284,153.98516365,130.69849678,104.68734712,191.13389718,135.44670371,120.19263637,106.83258531,120.96031648,122.24566055,120.28837564,139.61897085,146.38276107,165.36733313,133.3471508,76.090752437,119.10825933,123.63687789,120.32867254,157.40245325,116.68217914,100.58980715,133.30035516,158.86664756,145.22662093,153.46508171,122.7977189,152.48799948,101.747409,132.09005547,145.12790883,150.15880776,150.52872886,124.61007763,135.44177144,123.15497962,128.74655472,130.61861441,157.62529268,160.08512186,145.48575074,130.72794133,123.81657628,167.02419422
2009-12-31,125.41321311,152.78652371,119.09721098,125.9239288,138.31674387,115.38455993,140.74467743,153.09739815,129.34860883,103.30543107,191.13848846,134.0006729,118.63745792,105.53798578,120.00861827,121.32667639,119.54144849,138.76411621,145.72096958,163.6964499,132.63687069,74.975011036,117.56940056,123.01255966,119.21183214,156.58280828,115.85801478,99.770390938,132.21300205,157.65262173,144.60748855,152.42760173,121.53716111,152.1242953,100.20132875,131.26571673,143.23688024,148.92056957,149.51752782,123.88744046,135.27581625,122.14534205,128.14315736,129.41116355,157.51635868,159.04137933,143.77390564,130.26368495,122.66409519,166.37443803
2010-01-31,124.24880819,152.4181571,118.07690286,125.0603255,137.4353678,115.0683816,139.49921918,152.19943586,128.30669213,102.64653492,191.49431943,132.56330309,117.60380834,104.74387203,119.70744833,120.9195708,119.4261733,138.37391349,145.34141619,162.10371711,132.10510844,74.089553361,116.26426715,122.75817618,118.05532627,156.23609161,115.56768075,98.989911934,131.09484865,156.76510982,144.11843569,151.61416945,120.64347445,152.21118415,99.136795174,130.35187469,142.01086809,148.30768845,148.64921977,123.33308483,135.13334875,121.7215128,127.7366802,128.42437167,157.80698091,158.01070265,142.71416847,129.82484047,121.55525708,166.04871195
2010-02-28,123.03889565,152.72073763,117.28422729,124.62344759,137.589443,115.53287089,138.97312989,151.4904479,128.07345834,102.53679675,192.1860552,131.43014254,117.36767159,104.89819086,120.06696055,121.24265904,119.91911788,138.70962678,145.17682704,161.85267665,132.25733217,73.861962725,116.06498532,122.77356013,117.72969298,156.1391738,115.93065193,98.574621659,130.46285746,156.51693282,143.86323113,151.62792446,120.46534808,152.68955182,99.354148446,129.96644742,141.78050529,148.41700429,148.17554528,122.80963607,135.08557308,122.1291882,127.7387682,128.05252198,158.31414352,157.93170388,142.89298307,129.49715455,121.02391653,166.05116354
2010-03-31,122.24192346,153.55879755,116.65011453,124.63121597,138.42490999,116.18255847,139.30619615,151.08673268,128.00673892,102.60967378,192.88938368,130.82633256,117.83032291,105.96960998,120.93840222,122.02828882,120.65235569,139.45593385,145.25191959,162.92228654,132.9642955,74.359548249,116.96062673,122.8083867,118.69079052,156.15909961,116.73578042,98.685144832,130.65888226,156.79954204,143.84994337,152.16339981,120.89536604,153.24633899,100.35995231,130.45348081,142.58255598,149.02075809,148.17099649,122.46565359,134.96372279,123.01447221,128.22073378,128.12282097,158.8409962,158.67891857,143.61116558,129.56192286,121.33879651,166.27789868
2010-04-30,122.26647573,154.69569042,116.24305199,125.09991994,138.79140299,116.7712952,140.15319464,151.00774677,127.59727708,102.84929209,193.31577943,130.55761227,118.78711148,107.37328388,121.96450908,122.74105605,121.03813493,140.2416328,145.56553932,164.62697741,133.85834682,75.515568095,118.31125497,122.62477294,120.26040669,156.18962841,117.46881591,99.249074684,131.56729649,157.38177117,143.82971967,152.87168157,121.52903088,153.73349396,101.41486958,131.51012506,143.74122448,150.03721291,148.43598937,122.38890581,134.80632277,123.94971897,129.26452012,128.39025431,159.19102891,159.75411174,144.27951221,130.08424554,122.35663097,166.39769883
2010-05-31,122.534182,155.74833877,116.20753764,125.62805727,138.84464348,117.07153496,140.85957373,151.03639014,126.98107529,103.08464948,193.18939571,130.06671843,119.50183693,108.22736394,122.62737456,122.90322206,120.89431732,140.64144074,146.09120742,165.73034117,134.44478789,76.753159125,119.45986358,122.01218909,121.23214107,155.95691434,117.80726743,99.816692134,132.55733342,158.10330883,143.49262778,153.57933801,121.86290453,154.26820379,102.1921423,132.30769872,144.00682179,151.04999318,148.62708014,122.12105891,134.71612589,124.55425012,130.38564541,128.65827479,159.21193966,160.78786247,144.23073247,130.85500153,123.13211355,166.05273624
2010-06-30,122.1500528,156.34123433,115.85410083,125.55704039,138.41821541,116.50181575,140.99348791,150.77967026,126.4189018,102.67414548,192.55899429,128.93236252,119.04110138,108.16250257,122.56187151,122.34958678,120.48928424,140.47008824,146.67871457,165.33206411,134.62453423,77.092849801,119.48536925,121.22794771,120.92879016,155.52756855,117.57750823,99.722736429,132.90166725,158.45623192,142.99388237,154.29995267,121.36355696,154.88966474,102.04243264,132.62915707,142.9200495,151.43363689,148.6483849,121.32788304,134.57266601,124.24817828,130.56998684,128.49215783,159.05044322,160.92185022,143.08493837,131.49220274,122.90962296,165.23151631
2010-07-31,121.22841104,156.37014634,114.4913122,124.82955548,137.84858779,115.34960458,140.47547582,150.06492354,125.62854506,101.37572388,191.72909265,127.35583537,117.63560774,107.70667934,121.61098654,121.30080114,120.02765739,139.95417748,147.00259742,163.56887953,134.3710966,76.685256363,118.26443964,120.83569598,119.62086829,155.16078431,116.83504369,98.816451196,132.63585472,157.87233678,142.41251373,154.34109532,120.09475771,155.55626976,101.00041171,132.58089895,141.02016594,150.53679868,148.50007696,120.43855789,134.26599353,123.06487365,129.79620092,127.77607895,158.77256677,159.72544279,141.41912831,131.68371232,121.96542325,164.24313025
2010-08-31,120.26620254,155.94741077,112.25339354,123.63944639,136.92030973,114.25567937,139.52195665,149.31671722,124.1477811,99.593803226,191.1168683,125.7290766,116.17763268,107.18134293,120.55946734,120.26038153,119.40580491,139.30435252,146.68724524,161.55920405,133.63259619,75.948399533,116.64543483,120.72316175,117.86327054,154.71369185,115.81551224,97.572362514,131.93126703,156.5693343,141.49948749,153.28907194,118.5700212,156.08502173,99.872074874,131.87807645,139.01950955,149.23516842,147.9827134,119.71941776,133.93250417,121.83922104,128.74515681,126.77431893,158.27556266,157.77429194,139.89736881,131.57859514,121.0937577,163.35559981
